filepath,label,split,augmented
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol30_png.rf.7de7d8eddca967de1c548655081a5b67.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol94_png.rf.aade116e01049db0777fe092f9e4fc49.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol118_png.rf.9d5148f7105456660f2c89783067e42d.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol71_png.rf.6bc030026ccec3864500c3ec60b22e46.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol1_png.rf.d1322a3ac197317d4c50a9983a3f5a48.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol79_png.rf.2fc1e41d08e28456e08e218b19ba5965.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol97_png.rf.aa3a063da04e8c3be2180e72b023cd9a.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol67_png.rf.398ff821687084a99fd22bbd71b19267.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol14_png.rf.34bc243d7ef13ff0460ed6f772fc3eb6.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol49_png.rf.d2cff626ed03b2376239f6401d6edcc4.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol54_png.rf.ce05942ef7270b7f6e05c9f1c09c605c.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol4_png.rf.b9db1e8edce146c994a76132f4196aa6.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\test\images\tol95_png.rf.b9e32e36ad7cfcde0a8f7b0e73bfad8a.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol55_png.rf.24f3ef9be58b8e126cc11a872e8885ab.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol34_png.rf.91dfe1a32eb8e538203d7a1529e04e35.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol112_png.rf.441a4480926827b32d1f77f114a8593b.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol125_png.rf.ea6f1dbe3697757242fb5323c979232a.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol129_png.rf.04e4f1eb07ea57a23d471fd69800bd4c.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol123_png.rf.5f93d7e920d2a47beeaf491b9b2c9456.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol104_png.rf.b86f00fa54f60cc9a5151cf68e44f686.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol127_png.rf.2005e4768dfd71e51651f6eab79098a6.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol25_png.rf.eab50cc15ceec6d512889302449818aa.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol42_png.rf.8ba750f815fbd4a9bf61e2072c635111.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol76_png.rf.05c56d9cc09a81e8c75e59716c9e6809.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol7_png.rf.39bf77f2f13719d510d51144ba115c59.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\test\images\tol35_png.rf.e8a5bfd30cbc041a0b4c77dd2baa803e.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol72_png.rf.0ef5d7dddc02ecba88e65770ac1209cf.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol15_png.rf.e3210f6a4e397ab46f0ac819377a95fb.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol62_png.rf.8c6ccdb6b73a824a7370b7764984651e.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol81_png.rf.a5190bce8700399ef8a658be6301c635.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\valid\images\tol66_png.rf.bf8f58ad76af47e568d2924a09c92c85.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\test\images\tol77_png.rf.91d56756ada9742a1e451622526aa07c.jpg,transport,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0000.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0001.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0002.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0003.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0004.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0005.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0006.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0007.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0008.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0009.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0010.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0011.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0012.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0013.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0014.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0015.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0016.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0017.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0018.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0019.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0020.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0021.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0022.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0023.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0024.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0025.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0026.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0027.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0028.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0029.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0030.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0031.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0032.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0033.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0034.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0035.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0036.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0037.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0038.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0039.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0040.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0041.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0042.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0043.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0044.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0045.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0046.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0047.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0048.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0049.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0050.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0051.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0052.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0053.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0054.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0055.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0056.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0057.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0058.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0059.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0060.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0061.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0062.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0063.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0064.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0065.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0066.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0067.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0068.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0069.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0070.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0071.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0072.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0073.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0074.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0075.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0076.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0077.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0078.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0079.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0080.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0081.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0082.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0083.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0084.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0085.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0086.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0087.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0088.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0089.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0090.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0091.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0092.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0093.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0094.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0095.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0096.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0097.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0098.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0099.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0100.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0101.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0102.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0103.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0104.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0105.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0106.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\transport\train\aug_transport_0107.jpg,transport,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd19_png.rf.6140f226bed0cf7b55bd5a628dad26a3.jpg,F&B,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_13_jpg.rf.8f21a593c403b4406425e7e4d7ebec46.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-205_png_jpg.rf.d29c84f3db768da7294eeedfd238913f.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-069_png_jpg.rf.c1b580a8fee1104ee9e8b4455fef9f89.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-121_png_jpg.rf.342fd6b6fa269bd5ebc5ba5f4bd9db7c.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Health\train\images\halodoc15_png.rf.9ff5f971d84ae9aa5f94b78b7fa2a6a1.jpg,Health,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-nofita4_png.rf.012ab14d39df8e97864d3b0958737e2a.jpg,Gas,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-58-2-_jpeg.rf.71362b4ba8f27fa7c518e2c1027f1afb.jpg,Lifestyle,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-O-260309-AGGDMFY_png.rf.13bba1a1266e436c9c70174b5605b320.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\test\images\WhatsApp-Image-2026-05-06-at-16-20-50_jpeg.rf.ca3b49f3017eff80669896b786bd4a33.jpg,Lifestyle,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-332_png_jpg.rf.ff0f78fcf1fd9280d61ea9777446c187.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_2_jpg.rf.be90ac8be48a868a29b15c0ecb06ccb4.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\watsons9_png.rf.b4e344849d25a3633333eb7b15ce15dd.jpg,Beauty,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-396_png_jpg.rf.9a8f78cf56be2ae5367da93f5ba45640.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\HouseHold\train\images\azko1_jpeg.rf.4ecae4ca31a76b4937ecb13598f88bcb.jpg,HouseHold,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol124_png.rf.b7c7b07a9a7b23171b276b5f1d996af2.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-21-03-1-_jpeg.rf.87759067aba3436eb1ed7df17e89a616.jpg,Lifestyle,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol65_png.rf.872c6d8be0eca32293bbad0bc0f88c33.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol120_png.rf.431795710313e10306e65ae7b4147efc.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol90_png.rf.12ffecaff70153a818d28ec4959232c8.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\valid\images\mako19_png.rf.8bf9e658098776f6af5f90e0461110ac.jpg,F&B,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-032_png_jpg.rf.53787048fffd75b5f93b3352a143cc12.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\camscaner-bensin-yani5_png.rf.f6045aee05d92b93bc3a2105242776fb.jpg,Gas,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_89_jpg.rf.aab33a773b65e418d2523772ab8b8944.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\guardian16_png.rf.324a1ea5f1a7d25b57e51aca7a8c0295.jpg,Beauty,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol24_png.rf.10919828869f0f41a4f01bd1ab01af1b.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Listrik\valid\images\IMG-20260503-WA0078_jpg.rf.7eac917278014ce36da51cc93298e1d7.jpg,Listrik,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako6_png.rf.876d59c9d073c92bd7e3088988f6f49d.jpg,F&B,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Health\train\images\halodoc10_png.rf.7aace4479da6d7de5ab801c5e60a2efc.jpg,Health,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_5_jpg.rf.cf51c7ff10700b0fc7013ff4b9a240bd.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\test\images\receipt-491_png_jpg.rf.12926ce9a821a4e50e5533d7617b9aa7.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol100_png.rf.56fff80571e6e42a7c407cad6ebc80b9.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Listrik\train\images\IMG-20260503-WA0031_jpg.rf.1a1cd5b5092205b0fa25a11646e071aa.jpg,Listrik,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Health\train\images\halodoc12_png.rf.8c4794fc23061c9d985e878060ffceaa.jpg,Health,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Listrik\train\images\IMG-20260503-WA0029_jpg.rf.dbc2a720f48cc020a9302a69b73afc88.jpg,Listrik,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\valid\images\WhatsApp-Image-2026-05-06-at-16-20-57-2-_jpeg.rf.5ef45f40eb5f3cb619adcbdc11f77ddd.jpg,Lifestyle,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Gas\train\images\shell11_png.rf.349eab2467a7b89c16c707feb08d2d1f.jpg,Gas,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Listrik\valid\images\IMG-20260503-WA0068_jpg.rf.2a1c74ac1bf55c8e0911d28fd4269827.jpg,Listrik,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol12_png.rf.45528265fb8de2d303b6738724e69a60.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol18_png.rf.ef36161a821fda4c94b36701dcb9751f.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-116_png_jpg.rf.655aceb4f5112367a35bacc3b21cff15.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-394_png_jpg.rf.c248f526c1e08941355aa768d9901a4e.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_97_jpg.rf.05c0004d175a196671ddc770e7eeedd0.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol103_png.rf.f9eaa3a0f2ee483faf26678ad9f13a6f.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol10_png.rf.7bb417ce21655976325000d38d8407dd.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_23_jpg.rf.7b7d429a9d11b216728e8464b4f1e26b.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\transport\train\images\tol115_png.rf.29e035cdf52718bea94608354eeba0b8.jpg,transport,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-149_png_jpg.rf.29a0c4de70fc120fa7fcf61f6bf22a41.jpg,Groceries,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\sbux6_png.rf.aae9ea3b9eb745c59fa94be3de6158ec.jpg,F&B,val,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk16_png.rf.b0cec335400a814968030d81e1a09254.jpg,F&B,val,False
